,Gene1,Gene2,weights_combined
13966,GATA2,CNN2,159494.89593696376
36290,MYC,NT5C3,159492.89676411368
23712,HDAC2,CCL9,159475.5500407236
42967,SPI1,RGS18,159455.2092149087
13908,GATA2,CELA1,159375.27832139313
15355,GATA2,SEMA3D,159316.34828172417
6723,ESR1,CRYZL2,159287.0009024102
15222,GATA2,RAMP1,159260.45262085035
14532,GATA2,IKZF2,159101.07262572233
36862,MYC,SMYD5,159091.34024499723
14348,GATA2,GIMAP6,159066.77813666698
25542,HDAC2,TGTP2,158962.02927080163
15627,GATA2,TIE1,158893.443003417
36935,MYC,STT3A,158877.83650653312
35770,MYC,H2-Q7,158876.57899411707
35499,MYC,ELANE,158711.59883257662
14468,GATA2,HLF,158709.78797792824
30354,JUN,FCGR3,158672.8536877663
36566,MYC,PTPRE,158604.09518961757
35864,MYC,IFI44,158578.46653983393
15888,GATA2,ZFP35,158549.08607520632
37011,MYC,THUMPD1,158446.632765347
24693,HDAC2,MS4A4C,158430.2965732678
35198,MYC,CD52,158407.03479285465
30607,JUN,IFI27,158382.20222941265
15719,GATA2,TRIM47,158369.09633895522
34972,MYC,ALDH9A1,158251.8823642179
36066,MYC,MARCH5,158231.01039183408
35387,MYC,CYFIP2,158100.20176333847
36737,MYC,SERP1,158016.54985044472
34895,MYC,1700017B05RIK,157940.34733175475
1421,CBFB,PRSS57,157921.2686663487
34957,MYC,AFF3,157915.26542649983
35470,MYC,DYNLT3,157712.3411946664
15696,GATA2,TOMM70A,157583.88322817927
36585,MYC,RAB44,157395.61208918045
40097,SATB1,GBP8,157285.3295185524
36676,MYC,RPS27L,157121.99378978385
37071,MYC,TNFAIP8,157108.1338159809
36281,MYC,NRROS,157060.45769307672
35097,MYC,BCLAF3,157053.33634559019
32920,MEIS1,MCPT8,157020.9550735667
6055,ELF1,TMEM273,157009.44433294426
13710,GATA2,ARHGAP15,156895.6050003969
37036,MYC,TMEM14C,156883.16211102693
36538,MYC,PSAP,156830.38759539247
15056,GATA2,PIMREG,156755.4677737664
14586,GATA2,ITM2A,156745.4032500401
36264,MYC,NMT2,156738.60285763405
35542,MYC,ETNK1,156594.07094146765
13682,GATA2,ANXA1,156518.36562078798
13642,GATA2,ADORA2A,156512.7625351911
36231,MYC,NDUFA10,156395.53433447715
14643,GATA2,LARS2,156296.58557855705
35199,MYC,CD53,156266.39327679412
14998,GATA2,PARVG,156151.98691379715
34897,MYC,2210016F16RIK,156139.97227314147
43434,SPI1,TRIM30A,156095.04584061337
28500,IKZF1,LY6A,155970.88404968736
42536,SPI1,NAIP5,155893.03068382037
35401,MYC,DARS,155816.17649462185
29262,IKZF1,SP100,155795.2362124441
36099,MYC,MEMO1,155761.67973372195
41243,SPI1,ABCG3,155666.1476835939
404,CBFB,CTSG,155594.28167868455
35410,MYC,DDOST,155537.59648862714
6622,ESR1,CELA1,155459.99586187062
15612,GATA2,TFEC,155425.8690811394
36114,MYC,MFSD10,155419.1852923202
42479,SPI1,MPO,155416.5695934899
35583,MYC,FBXO3,155326.84014141985
13958,GATA2,CLIP3,155254.05113728694
43004,SPI1,RPL41,155201.46699144965
41538,SPI1,CD93,155074.7343504433
14657,GATA2,LGALS3BP,154997.16543543164
15344,GATA2,SDHD,154932.8125702923
14223,GATA2,FAAP100,154857.89946607896
52981,IRF8,GBP8,154857.64438208612
15615,GATA2,TFR2,154846.1224711515
8516,ESR1,ZFP160,154759.46732367246
23490,HDAC2,ADGRG1,154708.10151346837
158,CBFB,ATP5B,154682.0608383321
14888,GATA2,NEURL3,154593.5329689764
41400,SPI1,ATPIF1,154499.61666896244
41919,SPI1,FCGR3,154478.68694134915
53550,IRF8,SIGLECG,154474.44456588314
13999,GATA2,CPQ,154386.74456059444
15508,GATA2,SPNS3,154229.5877736925
1522,CBFB,RIPOR2,154211.08102482723
14683,GATA2,LTB,154159.8120830827
36037,MYC,LSP1,154151.14804409252
14649,GATA2,LDAH,154150.52868657105
36729,MYC,SELPLG,154091.86726856636
35796,MYC,HDGFL3,154053.8821924337
35697,MYC,GM973,153973.21003722146
37028,MYC,TM9SF2,153952.74812323423
37157,MYC,UBA2,153914.64002958263
42774,SPI1,PLAC8,153877.17369909078
844,CBFB,IFI47,153723.24070758483
35249,MYC,CHCHD10,153723.03340949366
13829,GATA2,CAR2,153711.36995352973
37039,MYC,TMEM173,153628.39193157267
36506,MYC,PRCP,153626.4373198825
9,CBFB,6720489N17RIK,153552.91856582012
36293,MYC,NUBP2,153456.42710867786
30479,JUN,GPR171,153442.80221412983
13993,GATA2,COX6A1,153415.56308604046
27788,IKZF1,CHIL5,153414.01618213663
43071,SPI1,SERPINA3F,153321.5598757021
16134,GFI1,BPIFB5,153316.49199664852
8551,ESR1,ZFP952,153289.05579724634
43149,SPI1,SLC34A2,153264.626942681
37229,MYC,VWF,153210.46041382116
968,CBFB,LGALS9,153103.8409668129
35448,MYC,DOCK11,153080.49923934508
30837,JUN,MESD,152977.52506670708
7137,ESR1,HDGFL3,152944.00811852934
31751,JUN,TMEM176B,152892.24957943082
14978,GATA2,P2RY14,152861.93917270927
35601,MYC,FES,152861.59639865987
14557,GATA2,INTS11,152851.9046923374
32884,MEIS1,LY6A,152761.68406891328
14298,GATA2,FSTL1,152735.72704084634
15894,GATA2,ZFP422,152616.80042242704
36702,MYC,SARAF,152536.50210188454
15117,GATA2,PPFIA4,152534.82712992813
35003,MYC,AP1M1,152394.64923390883
35613,MYC,FKBP1A,152385.19055356202
30918,JUN,MYL10,152378.69742443075
36392,MYC,PECAM1,152328.80752403804
35882,MYC,IL15,152320.92073421128
36233,MYC,NDUFS1,152255.33872799165
395,CBFB,CTLA2B,152241.06907945886
45936,TCF12,BPIFB5,152121.580985831
41517,SPI1,CD27,152101.21926128626
36119,MYC,MGAT1,151843.24370808416
36791,MYC,SLC18A2,151829.58876347946
35066,MYC,ATP2A3,151827.60681456287
1918,CBFB,TREM3,151735.016495449
53385,IRF8,PIRB,151675.4485417994
14444,GATA2,HCLS1,151536.32122454117
13722,GATA2,ARHGEF6,151518.97118737124
37123,MYC,TSPAN3,151513.95314705092
14367,GATA2,GNG11,151488.02653233224
31445,JUN,SELENOP,151486.3004138292
15329,GATA2,SASH3,151464.62275924935
15582,GATA2,TBC1D10C,151439.25114645282
15737,GATA2,TSPOAP1,151335.43633530018
35639,MYC,FUT8,151218.1643570149
25541,HDAC2,TGTP1,151096.0912628032
36577,MYC,RAB18,151080.82213140107
14361,GATA2,GMPS,151077.66435448988
35671,MYC,GCNT2,151000.79240101008
37306,MYC,ZFP932,150998.01767252685
36581,MYC,RAB37,150975.28676874543
30910,JUN,MUC13,150968.5872156152
13817,GATA2,CAMK1,150942.37912959608
14847,GATA2,NAPSA,150919.72644037337
42516,SPI1,MYL10,150815.44142063425
36564,MYC,PTPN7,150748.44246378064
15770,GATA2,UBA7,150615.65765042222
14659,GATA2,LHCGR,150573.49180251226
35377,MYC,CTSZ,150546.1469881552
15313,GATA2,RTP4,150471.7499828137
7721,ESR1,PIMREG,150436.62417631145
37245,MYC,WSB1,150372.69228641962
35818,MYC,HMGB3,150345.4644088895
35386,MYC,CYC1,150253.8436944897
42868,SPI1,PRTN3,150193.28701959422
13882,GATA2,CD79B,150084.9117514718
15032,GATA2,PGLYRP1,150072.14332584894
14755,GATA2,MFSD14B,150067.72695275114
35876,MYC,IGSF6,150059.05228752093
35201,MYC,CD63,150053.25679551653
15829,GATA2,VPS26C,150020.97949329414
35757,MYC,GUSB,149985.4057995027
15792,GATA2,UQCR11,149937.87957500498
14617,GATA2,KIT,149932.35159779413
35741,MYC,GRINA,149926.97247799602
14093,GATA2,DGLUCY,149895.06779497527
35525,MYC,EPRS,149861.3904717764
41470,SPI1,CAR1,149797.1159630114
15732,GATA2,TSPAN14,149659.60300481206
14397,GATA2,GRAMD1A,149621.22261955737
14066,GATA2,DAPP1,149558.08651027147
15192,GATA2,PTPRC,149515.5751637859
32296,MEIS1,CHIL5,149482.00607335675
36346,MYC,PADI4,149446.69841535753
25416,HDAC2,SP100,149429.35576559257
13919,GATA2,CERS4,149278.42794577588
15026,GATA2,PEAR1,149213.65447367483
36884,MYC,SPCS3,149208.7962022994
36368,MYC,PCLAF,149207.62070156264
53097,IRF8,IFITM6,149200.00443294796
37187,MYC,UROD,149176.56561233153
15867,GATA2,YPEL3,149160.59790979244
35253,MYC,CHMP3,149106.17225425917
13965,GATA2,CNIH1,149063.5578750585
14479,GATA2,HOXA9,149057.77452933518
36429,MYC,PITRM1,149022.5066727522
42019,SPI1,GM12185,149001.66749124628
29849,JUN,ATP5G3,148982.90631559867
24095,HDAC2,F830016B08RIK,148977.19436806056
15794,GATA2,UQCRFS1,148911.4033066653
15388,GATA2,SH3BGRL,148892.68629686988
23930,HDAC2,CYP2J9,148713.53171547633
7498,ESR1,MYLK3,148705.29737860945
41695,SPI1,CTSG,148674.2267405079
14875,GATA2,NDUFB9,148663.95121809375
37146,MYC,TXN2,148601.80042651744
36488,MYC,PPID,148595.54020166362
15813,GATA2,VAMP5,148583.49511499234
15326,GATA2,SAMSN1,148581.1216899942
15677,GATA2,TMSB4X,148547.09759112855
36402,MYC,PGRMC1,148464.0618111203
36347,MYC,PAFAH1B2,148445.6365205025
31812,JUN,TRIM30A,148334.71592415794
36311,MYC,NXPE2,148333.28051985113
42230,SPI1,INKA1,148327.96111716362
41221,SPI1,2210016L21RIK,148321.12033838977
35804,MYC,HEXA,148248.45310622064
24578,HDAC2,LY6A,148224.5891065829
36159,MYC,MT1,148152.81381953476
35135,MYC,CAMK1,148142.30265597018
23794,HDAC2,CHIL5,148111.38662339663
36098,MYC,MEIS1,148068.57415627266
35134,MYC,CALU,148055.27459561158
14420,GATA2,H2-DMA,148046.57530671137
35319,MYC,CORO7,148029.9739925452
35250,MYC,CHCHD2,147837.09619142694
37316,MYC,ZKSCAN3,147828.3072731278
15028,GATA2,PF4,147804.15548000293
32068,MEIS1,ADGRG1,147753.4296540396
35316,MYC,COQ8A,147680.41287810978
31051,JUN,OASL2,147675.6653825863
31354,JUN,RGS18,147657.63995057245
15918,GATA2,ZFP954,147611.56255657822
37176,MYC,UCP2,147557.8054175449
14952,GATA2,NWD1,147519.449631967
7213,ESR1,IGTP,147399.28229136654
35082,MYC,B2M,147336.63358706553
35384,MYC,CYB5R3,147335.34873742305
35760,MYC,GYPC,147322.22686873382
24,CBFB,ABCG3,147315.92048009604
34956,MYC,AFDN,147277.6945268698
42655,SPI1,OASL2,147228.0046294578
40234,SATB1,IGSF6,147197.3909402899
15691,GATA2,TNS2,147131.31953638562
14467,GATA2,HK3,147131.28949303122
35110,MYC,BSG,147125.26215226343
1042,CBFB,MESD,147041.6313209725
36962,MYC,TALDO1,146995.3009777873
15208,GATA2,RAB37,146904.52225396872
36905,MYC,SRM,146888.79514359316
724,CBFB,GPR171,146819.64991098485
13717,GATA2,ARHGDIB,146810.9822700232
6234,ELF1,WFDC17,146699.76302238545
35065,MYC,ATP1B3,146626.98652601687
35823,MYC,HNRNPDL,146625.00457710028
36893,MYC,SPPL2A,146621.83345883375
36618,MYC,RCSD1,146599.0342119862
36768,MYC,SHISA5,146536.7053357124
35926,MYC,ISYNA1,146473.1189470226
35710,MYC,GNG2,146427.20607522357
41229,SPI1,9530068E07RIK,146355.3555079074
14752,GATA2,MFNG,146331.5954854312
15213,GATA2,RAB7B,146321.30563654687
14520,GATA2,IFITM3,146278.62905161205
14526,GATA2,IGFBP4,146253.48276397353
35835,MYC,HSP90B1,146203.66957465748
14174,GATA2,EMB,146099.60070270198
35302,MYC,COA5,146094.59404117838
14743,GATA2,METAP2,146062.1216180795
41674,SPI1,CSF3R,146059.35178518188
31813,JUN,TRIM30D,145871.6718590849
34930,MYC,ACAA2,145870.7431625083
14346,GATA2,GIMAP4,145845.32877268008
14347,GATA2,GIMAP5,145840.44672758898
14170,GATA2,ELOVL1,145736.55680805029
41393,SPI1,ATP5G1,145568.4452786317
36528,MYC,PRPF39,145554.30109789994
7398,ESR1,MCEMP1,145535.61131027195
7038,ESR1,GGT5,145442.92274180232
36428,MYC,PITPNC1,145433.7849351574
36975,MYC,TBC1D9B,145386.69656262163
1594,CBFB,SELENOP,145331.83375885576
1082,CBFB,MPL,145307.78516387148
1084,CBFB,MPO,145226.6793820788
36038,MYC,LTB,145197.3452637136
1865,CBFB,TMEM176B,145183.98924422977
15335,GATA2,SCARF1,145101.06475396059
36886,MYC,SPI1,145084.4698557599
16973,GFI1,MCPT8,145076.73843564166
35152,MYC,CASP12,145052.47163221674
14037,GATA2,CTSE,144974.1766466235
14765,GATA2,MIGA2,144902.73354984415
15648,GATA2,TMEM147,144896.8450523804
8527,ESR1,ZFP39,144857.29258427597
14022,GATA2,CSRP3,144791.30274834935
36497,MYC,PPP1CB,144701.1609352894
35494,MYC,EIF3G,144699.13798053315
34936,MYC,ACSL5,144680.00192202805
37181,MYC,UNC93B1,144644.9009232844
36745,MYC,SERPINF1,144609.44454059706
36777,MYC,SKAP2,144581.2598601417
37066,MYC,TMUB2,144578.96353312107
36863,MYC,SNAP23,144578.26643384696
36918,MYC,STAG2,144559.8548118424
13732,GATA2,ART4,144521.58853416238
7022,ESR1,GBP5,144508.99585109268
29855,JUN,ATPIF1,144432.6329037758
34922,MYC,ABHD16A,144413.05390588182
37204,MYC,VAMP3,144403.84126057292
41392,SPI1,ATP5F1,144360.1566565966
14694,GATA2,LZTS1,144244.48365479134
36443,MYC,PLCG2,144185.71753084115
34945,MYC,ADCY7,144135.85442982212
6015,ELF1,TGTP2,144094.93955776986
53001,IRF8,GM3604,144075.2602927646
35695,MYC,GM3604,144031.74060294114
35481,MYC,EEF1E1,144004.82710351504
29408,IKZF1,TMEM176A,143933.62562378877
35114,MYC,BTK,143933.5999600364
35816,MYC,HMBS,143854.0349624948
31390,JUN,RPL41,143820.81279254315
14737,GATA2,MEF2C,143690.51424288447
42276,SPI1,JPT1,143668.6948120488
41046,SATB1,TRIM30D,143619.89652164653
14627,GATA2,KLHL6,143612.08606620555
50769,EGR1,BTNL9,143602.71109195478
15527,GATA2,SSR2,143514.20481754822
13878,GATA2,CD63,143499.24322705364
37277,MYC,ZFP260,143484.7090333462
36627,MYC,REXO2,143461.39037919644
14728,GATA2,MCTP1,143363.17687494526
15154,GATA2,PROCR,143347.35904885008
14333,GATA2,GCNT2,143219.64474926682
35620,MYC,FLT3,143215.71072521733
37196,MYC,USP25,143129.68047362365
37150,MYC,TXNL1,143100.42964133725
15607,GATA2,TENT5A,143091.32958259538
223,CBFB,CAR1,143067.018737032
35500,MYC,ELF1,142985.54494724053
14556,GATA2,INSRR,142982.33229280755
35743,MYC,GRN,142977.31644208333
8547,ESR1,ZFP934,142965.06613035
35133,MYC,CALR,142961.77522885453
36726,MYC,SELENBP1,142957.90701131386
35197,MYC,CD48,142912.02147674127
36554,MYC,PSTPIP1,142891.70991749942
27735,IKZF1,CD24A,142844.96968291554
15694,GATA2,TOMM22,142837.31302108595
43428,SPI1,TREML2,142824.9874468493
42957,SPI1,RETREG1,142761.7059995319
14023,GATA2,CST3,142736.78795724086
24238,HDAC2,GM4951,142636.70382874322
14905,GATA2,NLRC3,142563.2124771556
42906,SPI1,QARS,142537.28432169303
1514,CBFB,RGS18,142533.44681512335
161,CBFB,ATP5G3,142527.93929413
684,CBFB,GGTA1,142448.44101431876
36596,MYC,RANBP1,142366.6984837986
36871,MYC,SNX10,142342.69639898793
15189,GATA2,PTP4A3,142325.49443541185
35758,MYC,GYG,142321.2093390093
35795,MYC,HDGF,142294.5008687815
31535,JUN,SLC34A2,142251.05492365468
30524,JUN,HACD4,142245.4867226734
14548,GATA2,IMMT,142174.4815144861
36603,MYC,RASA3,142142.71091899634
35709,MYC,GNG12,142139.90885328667
15403,GATA2,SLA2,142121.03438699644
36502,MYC,PPP6C,142081.6532237518
35589,MYC,FCER1G,142042.04158264626
36374,MYC,PDCD4,141888.7207481807
15277,GATA2,RNASE6,141872.65095443826
35932,MYC,ITGB1,141871.84001085654
15594,GATA2,TBXAS1,141858.92114147436
37000,MYC,TFR2,141831.83197996765
15537,GATA2,STAP1,141816.83040195046
14353,GATA2,GM2A,141809.1092598679
36207,MYC,NARS,141806.75007471276
8430,ESR1,USF3,141783.23924226756
13760,GATA2,ATP6AP2,141761.2802396523
35309,MYC,COLGALT1,141750.9001211043
29989,JUN,CD93,141750.296681607
35447,MYC,DOCK10,141707.98067559997
35843,MYC,HSPE1,141692.41212514477
14825,GATA2,MYLK3,141678.6309716792
36979,MYC,TBXAS1,141668.0546563904
35652,MYC,GARS,141636.9585613196
14877,GATA2,NDUFV1,141599.4817544945
35617,MYC,FLNA,141593.9024296831
6804,ESR1,DGLUCY,141591.16390799754
14342,GATA2,GGT5,141512.7616119993
36608,MYC,RASSF5,141503.58023353902
30645,JUN,INKA1,141460.56030744562
42514,SPI1,MYCT1,141458.00294204318
6706,ESR1,CPA3,141453.0266890756
42776,SPI1,PLCB2,141366.62847023268
37203,MYC,UTP4,141337.01451286528
14500,GATA2,I830077J02RIK,141331.0894479014
36483,MYC,PPA1,141267.01754457623
37318,MYC,ZMIZ1,141187.31586090248
29968,JUN,CD27,141122.44533127005
14904,GATA2,NKG7,141058.22068150173
37089,MYC,TOR1AIP2,141034.0086950501
7080,ESR1,GPR4,140959.39908265352
33541,MEIS1,SP100,140957.16503455042
15474,GATA2,SMIM5,140937.13094156515
36531,MYC,PRPS2,140926.95611632726
13992,GATA2,COX4I1,140843.30554575272
41495,SPI1,CCL6,140731.938299653
36006,MYC,LDHA,140704.0893778089
34997,MYC,ANXA4,140700.93192815554
35444,MYC,DNAJC9,140683.27207987796
36686,MYC,RTP4,140597.65188668083
35941,MYC,JAK3,140591.44633627989
13825,GATA2,CAPG,140584.40693915222
30424,JUN,GBP8,140547.82425574027
36329,MYC,OSBPL8,140507.3706963764
37192,MYC,USP14,140299.62144407703
36391,MYC,PEAR1,140271.98350815038
36998,MYC,TFG,140201.09808000215
36036,MYC,LRRFIP1,140199.49885225567
15263,GATA2,RGS19,140155.7183151217
36600,MYC,RAP1B,140148.93865196253
13996,GATA2,COX7A2,140143.53573490973
14291,GATA2,FNTA,140133.87679646796
14704,GATA2,MAP4K2,140030.04696363807
35917,MYC,IRF1,139975.18324073617
35879,MYC,IKZF1,139941.51744638037
36604,MYC,RASA4,139897.95557605484
36378,MYC,PDE4B,139871.99887955398
32194,MEIS1,BPIFB5,139834.10943708918
35311,MYC,COPB1,139822.40915079933
53100,IRF8,IGSF6,139803.89996479583
35815,MYC,HLF,139736.61126563034
36087,MYC,MCTP1,139722.1772100722
35632,MYC,FRRS1,139632.42909568327
15233,GATA2,RASAL3,139595.83036239672
39587,SATB1,5430427O19RIK,139593.27171124052
13643,GATA2,ADSL,139584.57912617136
36553,MYC,PSMG2,139559.11065438227
36289,MYC,NT5C2,139483.38653715493
35737,MYC,GPX1,139480.48879115272
35244,MYC,CERS5,139470.51070350362
13989,GATA2,CORO1A,139433.02542486627
1926,CBFB,TRIM30A,139393.2190949094
36245,MYC,NEURL3,139362.5559963084
15811,GATA2,UTP4,139348.82892414124
36754,MYC,SGMS1,139256.62424386942
7092,ESR1,GRK3,139234.07493689805
15606,GATA2,TEK,139218.36565762974
15411,GATA2,SLC16A2,139149.95693964546
36229,MYC,NDRG3,139145.66244176624
15440,GATA2,SLC35A4,139073.36140758535
14642,GATA2,LAPTM5,139047.89966472558
15206,GATA2,RAB31,138982.23991366953
14867,GATA2,NDN,138935.67271433902
6939,ESR1,FAM234B,138883.8249598274
15646,GATA2,TMEM123,138863.95922737004
37315,MYC,ZHX1,138799.65516676748
37053,MYC,TMEM33,138790.33317255284
13935,GATA2,CIP2A,138787.4237820187
36699,MYC,SAMD9L,138772.08557390692
36005,MYC,LDAH,138741.09882774184
14424,GATA2,H2-Q6,138722.16961624715
37148,MYC,TXNDC5,138667.56168862936
24417,HDAC2,IIGP1,138590.67793109536
8540,ESR1,ZFP658,138517.21537419775
14932,GATA2,NT5C3,138462.7001859129
35506,MYC,ELOVL5,138461.93107137879
13587,GATA2,1700017B05RIK,138455.1893473112
42867,SPI1,PRSS57,138450.6319390786
36003,MYC,LCP1,138449.15091802
35393,MYC,CYTH4,138429.68681279768
1546,CBFB,RPL41,138391.8458293229
37228,MYC,VSIR,138378.0057862207
34998,MYC,ANXA5,138352.95121819217
29685,JUN,2210016L21RIK,138215.8357861664
35564,MYC,FAM111A,138173.74203029188
14036,GATA2,CTSD,138133.83060689896
14153,GATA2,EIF1A,138094.54892101206
35670,MYC,GCLM,138092.63247945666
15052,GATA2,PIK3IP1,138088.5252284535
36090,MYC,MDH2,138064.09241505762
36298,MYC,NUDT19,138012.1790220559
36855,MYC,SMIM15,138006.77991983484
36282,MYC,NRXN1,137994.98390662775
42378,SPI1,LYZ2,137990.6277594708
15815,GATA2,VAV1,137921.3489828569
4400,ELF1,CCL9,137902.51951498026
31259,JUN,PRTN3,137893.07868525552
35416,MYC,DDX39,137879.9351891724
15480,GATA2,SMYD5,137866.71514286814
13768,GATA2,B230219D22RIK,137859.4446511017
14167,GATA2,ELMO1,137849.03462879974
24944,HDAC2,PHETA2,137819.00044019276
28332,IKZF1,IFI27,137740.29246235912
35466,MYC,DUT,137733.10694598538
13982,GATA2,COMT,137657.10265917194
15877,GATA2,ZFAND5,137548.9015182759
13955,GATA2,CLEC4E,137528.44199392488
179,CBFB,BC005561,137511.63802559025
13647,GATA2,AFF3,137446.8292216788
13883,GATA2,CD81,137382.91198517836
36004,MYC,LCP2,137372.91165046638
13960,GATA2,CLPTM1L,137369.69290923935
14925,GATA2,NRXN1,137319.370290608
15254,GATA2,RETREG3,137290.67888714952
29923,JUN,CAR1,137279.36797555012
27626,IKZF1,ATP5B,137267.7986531435
36285,MYC,NSMAF,137250.60489939235
14675,GATA2,LRPAP1,137242.0086530105
35443,MYC,DNAJC5,137223.2266671168
29052,IKZF1,RIPOR2,137219.20951369434
15916,GATA2,ZFP945,137179.2781290091
15212,GATA2,RAB44,137102.98303049308
13707,GATA2,ARCN1,137075.2530143756
15457,GATA2,SLC44A2,137028.52057659582
14202,GATA2,ESAM,137002.2176198127
35643,MYC,GAA,136926.27604495722
36602,MYC,RARS,136878.408561468
36519,MYC,PRKCD,136876.0438913813
15625,GATA2,THUMPD1,136835.73237136743
15919,GATA2,ZFP961,136819.70424179142
13782,GATA2,BDH2,136778.019087552
36587,MYC,RABGGTB,136760.70813304838
31344,JUN,RETREG1,136741.20350892577
35039,MYC,ARL8B,136677.22024351326
15272,GATA2,RIN3,136639.83467895797
36155,MYC,MS4A3,136598.84441532163
35870,MYC,IFNGR1,136596.67110581996
30892,JUN,MS4A6B,136595.20441590933
36662,MYC,RNF4,136582.72912033767
15319,GATA2,S100A10,136564.801401327
36110,MYC,MFGE8,136546.45262085728
1231,CBFB,NXPE2,136401.60310617625
15156,GATA2,PRPF39,136387.42543690928
14336,GATA2,GDF3,136386.07348596098
11493,GATA1,5430427O19RIK,136346.08679445944
35803,MYC,HERPUD1,136344.90891895886
167,CBFB,ATPIF1,136300.0199411877
14060,GATA2,CYTIP,136296.52926815156
25577,HDAC2,TMEM176A,136216.50963529895
14352,GATA2,GLRX5,136209.32843198584
14090,GATA2,DENND1C,136173.60688359613
35469,MYC,DYNLL1,136123.46371621513
8546,ESR1,ZFP932,136077.9853516204
1458,CBFB,QARS,136063.44314389097
15261,GATA2,RGS1,136060.61382767218
35094,MYC,BCAP29,136053.7674574169
37195,MYC,USP22,136023.27278132766
35706,MYC,GNAI3,135998.92898118656
37016,MYC,TIMM29,135927.7838493872
36716,MYC,SDHA,135852.83884311328
35407,MYC,DCTD,135831.25610284216
257,CBFB,CD27,135827.04901727394
39847,SATB1,CMAH,135820.30437654362
28475,IKZF1,LGALS9,135793.04994458595
36725,MYC,SEL1L,135741.5763315193
35369,MYC,CTSE,135719.46051533267
28336,IKZF1,IFI47,135685.27757091649
35528,MYC,EPSTI1,135684.50987133442
35772,MYC,H2AFY,135650.16064631776
11,CBFB,9530068E07RIK,135452.69285980344
29692,JUN,9530068E07RIK,135440.69621430937
30916,JUN,MYCT1,135421.23772591897
12949,GATA1,RAB7B,135421.07614449435
35394,MYC,CYTIP,135367.11100380082
6776,ESR1,D630039A03RIK,135342.53662392378
13759,GATA2,ATP6AP1,135312.2639127534
23731,HDAC2,CD24A,135296.33081604962
37094,MYC,TPP1,135260.0310878515
35642,MYC,G6PDX,135239.48716218493
15193,GATA2,PTPRE,135193.93816142224
14034,GATA2,CTSB,135172.06659941407
36012,MYC,LGALS1,135161.90411355995
36655,MYC,RNF13,135152.51377627926
35009,MYC,APEH,135101.256476712
37222,MYC,VPS26C,135035.45577268084
35142,MYC,CANX,134977.22748037247
35566,MYC,FAM136A,134946.3090772735
29848,JUN,ATP5G1,134938.97109085097
14207,GATA2,ETNK1,134918.2453197083
8616,FOS,ADGRG3,134917.19527797602
35010,MYC,API5,134883.2694331124
7623,ESR1,OAS1B,134853.5396347176
14518,GATA2,IFIT1,134804.486158247
41662,SPI1,CRIP1,134800.83881830977
14164,GATA2,ELANE,134760.59281745867
14800,GATA2,MT1,134711.42686797195
29847,JUN,ATP5F1,134695.7486188403
36152,MYC,MRPL20,134613.62870016223
35423,MYC,DEK,134613.34165928466
14055,GATA2,CYP2J6,134503.63200721738
35408,MYC,DDHD2,134499.07205278272
14041,GATA2,CTSO,134446.57967719887
37185,MYC,UQCRC1,134359.66586657305
35154,MYC,CASP4,134354.71782858812
36394,MYC,PFAS,134332.20562261823
15481,GATA2,SNAP23,134224.15370284818
14709,GATA2,MARCH5,134176.68520288545
