,Gene1,Gene2,weights_combined
14648,GATA1,OAS1G,422537.30503979453
33583,JUN,AFDN,422483.5970130351
39889,MYC,LY6E,422454.1705544923
15271,GATA1,TM7SF3,422159.28305000433
14436,GATA1,MBNL3,422139.74867137
14636,GATA1,NUDT19,421752.5550525869
34339,JUN,GRK3,421741.25985811057
14637,GATA1,NUDT4,421733.37801014713
15274,GATA1,TMC6,421609.6602787968
14725,GATA1,PHF10,421327.761725335
2713,E2F4,FCGR3,421141.19404022605
14316,GATA1,ITGB7,421118.12449121114
15494,GATA1,ZFP266,420953.2733934684
15171,GATA1,SSX2IP,420858.85723006947
40912,MYC,TMSB4X,420804.12971982884
13445,GATA1,ABHD16A,420767.65709242126
15372,GATA1,TUBGCP2,420743.6361593446
13466,GATA1,ADD2,420616.7818102867
34461,JUN,IFITM6,420542.0384149197
15481,GATA1,ZBTB38,420308.6388985377
15206,GATA1,SVIP,420260.71614444925
41033,MYC,UQCRFS1,419997.7108219764
15058,GATA1,SLC16A1,419922.47758431657
40932,MYC,TOMM70A,419322.83975155896
15172,GATA1,ST3GAL5,419133.8763070123
14474,GATA1,MGLL,419133.3204507097
55550,STAT3,CHIL5,419094.8639901061
40018,MYC,MTREX,418947.5524411251
14003,GATA1,FADS3,418936.50761556736
15004,GATA1,SDHAF2,418865.71534502896
29572,IKZF1,ATPIF1,418741.5898372869
26343,HDAC2,IFI47,418698.92550045816
15415,GATA1,UROS,418636.742252379
38876,MYC,ARHGDIB,418449.9849642069
39716,MYC,IFITM3,418307.2894646
15319,GATA1,TOM1L1,418052.9343185617
25554,HDAC2,ATPIF1,418037.5513948426
15282,GATA1,TMEM164,417974.47917185165
39818,MYC,KIT,417839.246107567
40208,MYC,PARVG,417751.67995110014
40164,MYC,OASL2,417421.27459869813
14071,GATA1,FPGS,417274.8149029636
35659,JUN,TRIM30A,416338.7470184863
13652,GATA1,CCDC137,416232.74315167335
15054,GATA1,SLAMF1,416014.7680730105
14580,GATA1,NECAP2,416009.1301019413
34390,JUN,HDGFL3,415668.6610762666
56073,STAT3,HBA-A1,415562.1139599834
34454,JUN,IFI27,415545.19520821463
15092,GATA1,SLC35F6,415533.5553310446
14747,GATA1,PKLR,415514.10036045354
8306,ESR1,ADGRG3,414912.2182371483
13618,GATA1,C3,414781.87879384164
14188,GATA1,HBB-BS,414571.01073504786
14189,GATA1,HBB-BT,414496.0495422399
13701,GATA1,CDCA4,414014.55887212267
34492,JUN,INKA1,413951.34557124117
53553,SPI1,GIMAP1,413920.7831625965
1031,CBFB,MCPT8,413866.6563466372
35829,JUN,ZFP275,413842.9687521839
15275,GATA1,TMEM106A,413830.84836411313
13480,GATA1,ALAD,413810.40079298173
14987,GATA1,SAMD9L,413597.8651652801
13607,GATA1,BTK,413522.0304839967
14046,GATA1,FGD5,413426.145271798
30274,IKZF1,IFI47,413420.26775284205
16891,GATA2,NXPE2,413290.6922213184
14556,GATA1,NCAPD2,413233.5807669684
13966,GATA1,ENPP4,413053.56273296895
27417,HDAC2,SULT1A1,413017.74241372885
14705,GATA1,PDGFRB,412982.17490210634
49295,SATB1,IFI27L2A,412919.86316147645
13545,GATA1,ARL6IP6,412869.21696061356
14533,GATA1,MYO1D,412780.3593602407
13688,GATA1,CD7,412693.4472569268
13777,GATA1,COG7,412325.15275243204
55424,STAT3,C1QTNF12,412291.53591909923
14828,GATA1,PRMT7,412163.47797641845
15375,GATA1,TVP23B,412091.21665708034
23225,HCFC1,6720489N17RIK,412013.00052579667
35915,MEIS1,ADGRG1,411995.2006002299
14352,GATA1,KLHL22,411802.6875320088
15062,GATA1,SLC18A1,411426.49192721286
14429,GATA1,MARCH6,411381.3881586589
13999,GATA1,F2R,411318.6558045083
14604,GATA1,NIF3L1,410846.6940995785
35191,JUN,RETREG1,410673.77283758833
13684,GATA1,CD55,410517.706576482
19365,GFI1,RAB7B,410361.50459853123
57014,STAT3,SERPINA3F,410350.6278468081
39202,MYC,CST3,410290.3125988607
16467,GATA2,IIGP1,410284.0397482581
15258,GATA1,THUMPD1,409762.85371754994
15340,GATA1,TRIM39,409740.46064935945
15147,GATA1,SPHK1,409718.3455093202
15302,GATA1,TMEM9B,409615.3929812742
14039,GATA1,FECH,409356.04631208925
33696,JUN,ATP5G3,409296.3188868371
38744,MYC,2210016F16RIK,409278.84008272
13867,GATA1,DDIAS,409091.77634422417
31358,IKZF1,TMEM273,409051.96423442045
14998,GATA1,SCRN3,409024.20009943657
14673,GATA1,PABPC4L,408913.8229193486
15285,GATA1,TMEM177,408847.278979123
14353,GATA1,KLHL23,408680.83972051565
15044,GATA1,SHCBP1,408481.2873078819
35382,JUN,SLC34A2,408431.72739334195
15257,GATA1,THEMIS2,408417.32412906113
32374,IRF1,IIGP1,408263.92623334617
13742,GATA1,CKAP2L,408223.48909553996
55850,STAT3,F830016B08RIK,408205.70113093074
14116,GATA1,GLRX5,408179.7352637209
40944,MYC,TREML2,408115.1925737716
15462,GATA1,WDSUB1,408102.0741974432
15059,GATA1,SLC16A10,407798.69576828793
35237,JUN,RPL41,407579.60914655234
14713,GATA1,PECAM1,407530.97155054245
14515,GATA1,MTO1,407299.4176964875
31079,IKZF1,SERPINA3G,407268.2975383261
13598,GATA1,BLVRB,407207.26466232055
14753,GATA1,PLBD2,407130.7550126698
29567,IKZF1,ATP5G3,407007.6910668854
24350,HCFC1,NAIP5,406923.8929596238
14310,GATA1,ITGA5,406917.7826407304
34757,JUN,MUC13,406879.6479887134
14029,GATA1,FBXO5,406790.3327313483
16623,GATA2,LY6A,406765.2684122782
14551,GATA1,NARF,406593.4007841411
14589,GATA1,NET1,406458.4865186955
14397,GATA1,LPIN2,406450.78393850237
15507,GATA1,ZFP672,406400.55835116026
15093,GATA1,SLC35G1,406268.10573505476
15446,GATA1,VPS33B,406216.2522828264
14844,GATA1,PSEN2,406144.4674117476
25548,HDAC2,ATP5G3,406098.7320775713
15701,GATA2,ATPIF1,406017.18817560916
34603,JUN,LIMD2,405719.2505584469
65503,BTAF1,GM12185,405566.5847729464
14834,GATA1,PRPS2,405556.21262750943
15175,GATA1,ST6GALNAC4,405530.88146171946
14860,GATA1,PTDSS2,405420.5836896748
14644,GATA1,NUPR1,405365.75243582536
41110,MYC,ZBTB38,405272.8539183071
13850,GATA1,CYTH3,405262.3631635416
32221,IRF1,GBP8,405189.1517995688
16780,GATA2,NAIP5,405122.99421136756
14803,GATA1,PPM1L,405026.60068319563
54304,SPI1,PIRB,404994.0872552752
14009,GATA1,FAM126A,404980.18668192846
39962,MYC,MFSD14B,404847.2299693962
16451,GATA2,IFI27,404744.5231921244
53059,SPI1,CD24A,404409.98845362954
13947,GATA1,ELAC2,404294.2997085405
15180,GATA1,STARD10,404287.66913693084
13637,GATA1,CARD6,404079.42154356366
15347,GATA1,TRMT6,403946.09543898265
14084,GATA1,GALNS,403844.13551147695
50075,SATB1,TMEM273,403822.31648632727
13562,GATA1,ATG4B,403662.9263568291
53599,SPI1,GPR171,403615.597576568
14132,GATA1,GNPDA1,403582.44630501675
15230,GATA1,TBCD,403563.5074867067
13497,GATA1,ANK,403522.2153042278
14698,GATA1,PDE12,403517.68904576375
33831,JUN,CD79B,403386.7809592759
65549,BTAF1,GSTT1,403309.13361513807
39167,MYC,COX4I1,402938.06533455604
14207,GATA1,HGFAC,402912.91738853394
40930,MYC,TOMM22,402902.3186423182
39018,MYC,CCL9,402548.2675149767
15488,GATA1,ZEB2,402152.58537461923
41052,MYC,VAMP5,402142.7411508128
2358,E2F4,CCL9,401991.0390556267
17290,GATA2,SELENOP,401938.0880787847
14219,GATA1,HMGB3,401916.8228942731
33815,JUN,CD27,401705.50845632
32624,IRF1,NAIP5,401631.4106564056
14968,GATA1,RPS6KC1,401543.28745892533
15072,GATA1,SLC25A38,401066.75979150995
54319,SPI1,PLCB2,400862.72065026825
38778,MYC,ACAP1,400562.02242005937
40550,MYC,SASH3,400436.0351891947
34684,JUN,MESD,400339.2611532712
39864,MYC,LIMD2,400300.46254900424
14451,GATA1,ME2,400289.4741603657
54410,SPI1,PRSS57,400164.3849206639
14811,GATA1,PQLC1,400151.5820932991
54192,SPI1,NXPE2,399845.39055808284
8313,ESR1,AFDN,399833.9375689833
14109,GATA1,GFI1B,399810.9612918696
39171,MYC,COX7A2,399677.09319444036
33776,JUN,CASP12,399403.93285892287
13429,GATA1,4833439L19RIK,399379.89472920256
8603,ESR1,CLEC1A,399376.1389577085
13473,GATA1,AFG3L2,399278.4509539778
15144,GATA1,SPC24,399212.42316603323
40383,MYC,PRTN3,399207.77884390554
14393,GATA1,LPCAT1,399176.72925060196
13517,GATA1,AP3S1,399146.9909384128
40757,MYC,SSR2,399120.8746632209
14006,GATA1,FAM107B,398989.6836047767
18063,GFI1,BGN,398971.9847343004
16455,GATA2,IFI47,398946.14874079917
39232,MYC,CYBC1,398943.17388425226
14208,GATA1,HGSNAT,398894.43365692394
14925,GATA1,RFESD,398858.2235892116
9813,ESR1,RAB7B,398770.7119950938
30494,IKZF1,MESD,398480.06197405106
14910,GATA1,RBM11,398264.9263942283
40441,MYC,RAMP1,398199.4043744255
13794,GATA1,COX7B,398130.1312408476
15085,GATA1,SLC30A5,398118.49796251464
14023,GATA1,FASTKD2,398008.59723068605
17922,GFI1,ADGRL4,397888.3370742076
17928,GFI1,AFDN,397702.43106515455
13575,GATA1,ATP8A1,397415.4588517893
15288,GATA1,TMEM186,397133.36177821935
34633,JUN,LYZ2,397100.3196892161
35656,JUN,TRIM12A,397007.83042722096
40882,MYC,TMEM147,396837.00525663514
39679,MYC,HSD3B7,396718.802860969
14871,GATA1,PUS7,396505.00593215064
15197,GATA1,STXBP1,396384.821858724
14317,GATA1,ITM2A,396376.52371820656
17200,GATA2,RGS18,396303.21175094164
53076,SPI1,CD79B,396266.1529217165
14479,GATA1,MIOS,396201.4289828873
14225,GATA1,HNRNPLL,396162.9954899646
13727,GATA1,CFP,396159.2236079112
26172,HDAC2,GM12250,396090.4566064137
14615,GATA1,NPLOC4,395906.8251425088
9766,ESR1,PRSS57,395783.0425795439
14007,GATA1,FAM110C,395744.554806171
17236,GATA2,RPL41,395580.6992965494
15032,GATA1,SFT2D3,395526.6591355514
13541,GATA1,ARHGEF39,395326.74938672315
31067,IKZF1,SELENOP,395305.6728188462
15025,GATA1,SERPINE2,395156.49854204076
13574,GATA1,ATP7B,394920.815469738
17301,GATA2,SERPINA3F,394810.27375099156
13650,GATA1,CCDC112,394766.5256417446
15202,GATA1,SUN1,394620.13691405253
13682,GATA1,CD52,394465.88679008075
14289,GATA1,INCENP,394420.9021335917
40006,MYC,MT1,394412.13500844495
13967,GATA1,ENPP5,394303.8943818942
14079,GATA1,G6PDX,394204.5549198151
34690,JUN,METTL27,394149.5570331522
14741,GATA1,PITPNC1,394071.0699991476
27202,HDAC2,SELENOP,394030.0078264828
773,CBFB,HBA-A2,393984.589273349
15269,GATA1,TM4SF1,393910.6260478041
39844,MYC,LAPTM5,393909.16580914415
13735,GATA1,CHST10,393869.01623315224
37683,MEIS1,WFDC17,393594.6163422256
14136,GATA1,GOLT1B,393517.35771371395
38830,MYC,ANGPT1,393476.02181534766
13548,GATA1,ARPP21,393445.8904748081
13964,GATA1,ENDOD1,393389.78869226703
53614,SPI1,GRK3,392613.77549275785
15512,GATA1,ZKSCAN3,392497.0437662683
14428,GATA1,MARCH5,392425.97356757865
15002,GATA1,SDF2L1,392377.6140692524
41118,MYC,ZFAND5,392365.33236897376
14775,GATA1,PMPCA,392190.96546364325
53551,SPI1,GGTA1,392121.5323084934
13551,GATA1,ARVCF,391908.03460561944
15053,GATA1,SLA2,391886.31650579633
23810,HCFC1,FAM234B,391695.4510617309
11574,FOS,MS4A4C,391516.9497531716
53668,SPI1,HDGFL3,391362.70392600464
54500,SPI1,RETREG1,391328.6707400722
39257,MYC,DDOST,391250.16796631226
40025,MYC,MYCT1,391219.31989486265
33836,JUN,CD93,391075.2459047535
14898,GATA1,RANBP3,390781.86973654997
13573,GATA1,ATP6AP2,390740.9348902656
63255,ZFP143,DRC7,390734.4008041058
14682,GATA1,PAPSS2,390730.8897727971
26575,HDAC2,MESD,390725.8070788584
39192,MYC,CRYZL2,390714.65603755944
15350,GATA1,TRPV2,390696.66490616556
14609,GATA1,NOL4L,390620.31407260115
13728,GATA1,CHAMP1,390520.97461052204
35653,JUN,TREM3,390425.6733594336
15496,GATA1,ZFP346,390343.3388178195
39054,MYC,CD81,390104.39380348276
14619,GATA1,NPTN,390080.97464299185
14120,GATA1,GMNN,390078.6718097382
15400,GATA1,UBL4A,389917.1558498109
39215,MYC,CTSD,389557.734202558
13567,GATA1,ATP13A1,389527.6991017958
14964,GATA1,RPP40,389335.6904532689
14232,GATA1,HSDL1,389282.72528843523
15427,GATA1,USP48,389118.07271080057
39269,MYC,DEF8,388949.2195845462
13987,GATA1,ETNK1,388561.9781840699
13876,GATA1,DECR1,388431.70928915334
40523,MYC,RPS27L,388360.378886781
30271,IKZF1,IFI27L2A,388353.5910870135
13692,GATA1,CD84,388192.8498951213
34011,JUN,D630039A03RIK,388174.7617221648
13843,GATA1,CYB5R3,388144.60950885987
14366,GATA1,LAP3,388061.27076749137
15165,GATA1,SRGAP3,388059.6826066268
27120,HDAC2,RIPOR2,387834.06912503677
38955,MYC,BPIFB5,387695.43745309615
14852,GATA1,PSMD9,387527.29138079996
30990,IKZF1,RIPOR2,387500.73111759167
14732,GATA1,PIGQ,387334.44894781907
37388,MEIS1,SP100,387291.74747624446
14559,GATA1,NCAPH,387132.5142938885
53081,SPI1,CD93,387102.1471530002
23394,HCFC1,BC005561,386947.41665748286
14689,GATA1,PARVG,386894.3695722457
772,CBFB,HBA-A1,386805.85928350943
14292,GATA1,INSL6,386763.8624531992
13491,GATA1,AMIGO2,386725.23044016847
57276,STAT3,TGTP1,386722.2604842546
14793,GATA1,PPAT,386699.62134622724
14406,GATA1,LTB4R1,386684.49411399214
14447,GATA1,MCTP2,386473.2290149822
14105,GATA1,GDAP2,386373.691032795
13485,GATA1,ALDH9A1,386353.28316568525
19542,GFI1,SLC16A12,386266.6871359087
15696,GATA2,ATP5G3,386001.091531974
29566,IKZF1,ATP5G1,385791.4647506165
14217,GATA1,HMBS,385670.612218048
13483,GATA1,ALDH18A1,385544.82987757376
13760,GATA1,CLPTM1L,385534.98328021343
54267,SPI1,PDZK1IP1,385394.6376439586
53737,SPI1,IFI47,385322.05617039365
15127,GATA1,SMYD5,385318.27873024234
13464,GATA1,ADAT1,385263.80481258745
52823,SPI1,AFDN,385261.15084692393
13704,GATA1,CDCA8,385010.25493055815
18583,GFI1,GM5431,384993.6554424535
13960,GATA1,EMILIN1,384828.8869598238
15439,GATA1,VIPR2,384804.8660267472
14196,GATA1,HDAC7,384784.3787515941
40584,MYC,SERP1,384682.81214742345
23370,HCFC1,ATP5B,384663.5438858526
31145,IKZF1,SLC34A2,384587.73238109867
14475,GATA1,MGST3,384523.72184969595
39622,MYC,HACD4,384400.6780690581
15414,GATA1,UROD,384328.33835933165
15392,GATA1,UBAC1,384234.5971643002
15016,GATA1,SENP7,384181.15555120737
14618,GATA1,NPRL3,384135.4165183075
39754,MYC,INTS11,384069.10763927945
13953,GATA1,ELOVL1,384062.4405265804
33694,JUN,ATP5F1,384053.7166566573
14378,GATA1,LDHD,383991.0129916962
14512,GATA1,MTMR1,383936.3802579549
39896,MYC,LYZ2,383905.22891464276
13765,GATA1,CNIH1,383889.92655266606
14605,GATA1,NIT1,383727.5371042634
15460,GATA1,WDR73,383610.17201637133
24684,HCFC1,QARS,383301.56098868523
27291,HDAC2,SLC34A2,383258.46772448067
14913,GATA1,RCAN3,383194.3915020258
38800,MYC,ADSL,383130.9290817418
14010,GATA1,FAM136A,382755.1856149279
15149,GATA1,SPIDR,382739.14519019565
53888,SPI1,LIMD2,382720.9934700723
15344,GATA1,TRMT11,382694.16053370666
15402,GATA1,UBR1,382509.735353308
13931,GATA1,EFCC1,382453.0380104427
15486,GATA1,ZDHHC24,382347.067976754
40137,MYC,NT5C3,382286.8040433363
25547,HDAC2,ATP5G1,382256.97090363497
14135,GATA1,GOLPH3,382238.15984546585
15195,GATA1,STX11,382236.73050068767
14150,GATA1,GPRASP1,382195.75595038175
14579,GATA1,NDUFV1,382103.99995643087
14710,GATA1,PDZK1IP1,382052.18620822416
9991,ESR1,SLC16A12,381685.28863719123
33732,JUN,BPIFC,381650.23490902357
14885,GATA1,RAB3IL1,381647.72134003876
52934,SPI1,ATP5B,381563.11263141816
53742,SPI1,IFITM6,381554.9563186697
15107,GATA1,SLC46A3,381554.0198490289
13909,GATA1,DTL,381448.6056716428
17377,GATA2,SLC34A2,381404.69965442276
40412,MYC,PTPRC,381374.5219783975
13764,GATA1,CMPK2,381361.85238441546
40749,MYC,SQOR,381286.982300962
40883,MYC,TMEM14C,381048.591582283
14687,GATA1,PARM1,380909.18683399016
14641,GATA1,NUP155,380794.8392517409
14764,GATA1,PLEKHG6,380780.78402808943
39549,MYC,GMPS,380780.3854743748
15104,GATA1,SLC43A3,380572.4173226573
39248,MYC,DARS,380444.52544152766
15009,GATA1,SEC23IP,380293.77449896774
15374,GATA1,TUBGCP5,380287.81889572565
39745,MYC,IMMT,380145.15351379424
14773,GATA1,PLXNC1,380136.94361359114
13547,GATA1,ARMC8,380092.1574772101
15520,GATA1,ZSCAN21,380053.40635211446
15478,GATA1,YOD1,379883.1158034106
15330,GATA1,TPP1,379808.11490658106
39352,MYC,ELOVL1,379557.7426837185
14075,GATA1,FUCA2,379505.25262970675
14486,GATA1,MLPH,379417.30822183104
13796,GATA1,CPOX,379237.88574815576
14932,GATA1,RHBDF1,379210.25174911215
40703,MYC,SMIM5,379208.0076384768
13881,GATA1,DHFR,379031.90128402045
14815,GATA1,PRDM15,378979.6110875543
14274,GATA1,IL17RA,378709.46492449037
40576,MYC,SELPLG,378555.1406430589
14491,GATA1,MON2,378528.8513301667
13500,GATA1,ANKRD27,378481.52413640235
14601,GATA1,NGLY1,378396.00167384505
53019,SPI1,CASP12,378343.09260234766
14892,GATA1,RAD51AP1,378300.19586968963
14667,GATA1,OTUD6B,378287.8082149459
15013,GATA1,SELENBP1,378272.44275858114
14064,GATA1,FMO5,378213.08524626767
13638,GATA1,CARHSP1,378035.9259018245
26934,HDAC2,PLPPR3,377991.7954823126
13602,GATA1,BRAT1,377924.2384890233
40027,MYC,MYL10,377896.55417688313
14266,GATA1,IFT140,377254.27282830275
30924,IKZF1,QARS,377226.35551205423
14462,GATA1,METTL8,377178.9145952787
15511,GATA1,ZHX1,377173.117808123
13751,GATA1,CLEC12A,377163.62854695716
15263,GATA1,TIMP3,377140.52080637764
15505,GATA1,ZFP639,377066.3139899804
15157,GATA1,SPRYD4,377053.01314273954
13799,GATA1,CPT2,377048.2883641675
13663,GATA1,CCNF,376704.6897611169
14517,GATA1,MTR,376634.92979514046
14513,GATA1,MTMR4,376565.5271653586
14013,GATA1,FAM171A1,376546.0721947676
54510,SPI1,RGS18,376495.59066586493
13733,GATA1,CHMP7,376386.10469168326
14168,GATA1,GUCD1,376325.7545788295
14983,GATA1,S1PR1,376172.97350365756
39573,MYC,GPR171,375876.2570477305
14842,GATA1,PSAT1,375865.06881603814
15342,GATA1,TRIM59,375804.5598870979
40128,MYC,NRROS,375786.334257479
13808,GATA1,CRNKL1,375619.49944235344
13902,GATA1,DPH6,375525.71854330035
13673,GATA1,CD200R1,375525.4009111274
55988,STAT3,GM4951,375525.0981123209
54977,SPI1,TRIM30A,375324.3587200333
40993,MYC,TXN2,375295.04231097584
13893,GATA1,DNAJC11,375203.12336768373
38990,MYC,CAPG,375076.8286141378
53921,SPI1,LYZ2,374966.4519487149
39611,MYC,H2-DMA,374866.6380637798
39617,MYC,H2-Q7,374759.8746096298
14547,GATA1,NAMPT,374471.37824933126
40665,MYC,SLC35A4,374383.92532341374
40539,MYC,S100A10,374283.7816270854
14011,GATA1,FAM160B2,374216.04168632935
40782,MYC,STT3A,374058.5774659876
39317,MYC,DYNLT3,373964.4709887928
55152,SPI1,ZFP275,373819.95596327214
40880,MYC,TMEM123,373807.768081635
35106,JUN,PRTN3,373804.42505744734
53566,SPI1,GM3604,373727.78477426665
34740,JUN,MS4A6C,373725.0974111811
14824,GATA1,PRKAR2B,373704.1774396771
14104,GATA1,GDA,373596.2222049078
14816,GATA1,PRDM16,373505.02206725953
15382,GATA1,TXNRD2,373472.70299366553
39213,MYC,CTSB,373463.59363296366
16678,GATA2,MESD,373460.4971343252
15395,GATA1,UBE2C,373438.00167877454
15264,GATA1,TINAGL1,373280.535529052
15224,GATA1,TBC1D25,373070.18362253916
13908,GATA1,DRAM2,373067.7219731991
39538,MYC,GLRX5,373019.09013474494
14438,GATA1,MBTPS1,373003.56027427025
13488,GATA1,ALG9,372956.0742644195
54051,SPI1,MUC13,372644.7672347679
15337,GATA1,TRIM16,372546.169945273
14147,GATA1,GPR180,372500.98676867585
35353,JUN,SLC16A12,372486.3911208032
14652,GATA1,OBSCN,372400.89293018606
13519,GATA1,APEH,372235.049231903
13800,GATA1,CPXM1,372040.34070990613
14691,GATA1,PBK,371929.4076735156
14950,GATA1,RNF145,371841.18533748854
13935,GATA1,EHD3,371825.54195297253
14385,GATA1,LIG1,371797.2726895831
14072,GATA1,FRRS1,371778.0162391001
36041,MEIS1,BPIFB5,371771.48990569083
14014,GATA1,FAM185A,371767.3755613075
13757,GATA1,CLIC4,371741.21061106364
30349,IKZF1,JPT1,371667.6093969027
13630,GATA1,CAND2,371414.4068091559
25624,HDAC2,CAR1,371245.4797118881
14348,GATA1,KLF3,371098.640725257
38919,MYC,ATP6AP2,371059.9066098032
13534,GATA1,ARHGAP25,371053.6163647463
14960,GATA1,RPAP1,371039.7596612029
33315,IRF1,TNFRSF26,371012.03261616867
39335,MYC,EIF1A,371009.5699713262
38929,MYC,B2M,371000.0110410315
54603,SPI1,SELENOP,370933.5922399377
15067,GATA1,SLC22A18,370832.3855563111
13894,GATA1,DNAJC5,370736.81797628535
14342,GATA1,KIF20B,370503.3186251714
13475,GATA1,AHCTF1,370374.6775951409
39616,MYC,H2-Q6,370339.4916055717
38957,MYC,BSG,370275.75657726335
26423,HDAC2,JPT1,370250.712200677
14226,GATA1,HOOK3,370231.3460771131
15005,GATA1,SDHD,370181.47782596544
14078,GATA1,G2E3,370076.10335260094
34469,JUN,IGTP,370064.1582009698
54971,SPI1,TREML2,370049.9674174498
14791,GATA1,POT1A,369958.420632536
15345,GATA1,TRMT12,369922.8855331912
13761,GATA1,CLPX,369916.7711138625
11513,FOS,MCPT8,369841.43884012266
14309,GATA1,ITFG1,369757.2800590377
15503,GATA1,ZFP612,369755.77130621637
14926,GATA1,RGCC,369741.8351946298
14669,GATA1,P2RY1,369693.9918485845
15223,GATA1,TBC1D24,369675.72799864184
27109,HDAC2,RGS18,369555.984125568
15229,GATA1,TBC1D9B,369501.4670477765
15495,GATA1,ZFP322A,369481.8135570774
14057,GATA1,FKBP9,369189.0361016931
15304,GATA1,TMUB2,369074.053255098
15060,GATA1,SLC16A11,368977.8504107264
15086,GATA1,SLC30A6,368971.57717531134
14702,GATA1,PDE9A,368899.0379278219
13674,GATA1,CD244A,368891.4544596936
13910,GATA1,DUS1L,368860.44561881275
34123,JUN,EMCN,368853.2620191406
8676,ESR1,CTLA2B,368743.9700015729
39140,MYC,CNIH1,368696.94433676254
53885,SPI1,LGALS9,368670.70094705233
13463,GATA1,ADAMTSL5,368584.74089272274
13983,GATA1,ESCO2,368496.28033256595
13732,GATA1,CHMP3,368456.85423910286
13594,GATA1,BID,368413.6165595649
13634,GATA1,CAPN7,368410.5593499006
16724,GATA2,MPL,368307.67738476756
16752,GATA2,MUC13,368260.78191677714
13451,GATA1,ABTB1,368189.80498972477
14496,GATA1,MPI,368150.0612640888
13555,GATA1,ASPH,368108.0544092208
40408,MYC,PTP4A3,368074.79301763786
30982,IKZF1,RGS18,368058.8014609852
27715,HDAC2,WFDC17,367978.18045024935
14031,GATA1,FBXW5,367892.8189080494
15240,GATA1,TCTN3,367890.3969627309
14477,GATA1,MIEF1,367874.19772191223
13774,GATA1,COA5,367856.33091218583
40471,MYC,RETREG1,367705.25165699335
15389,GATA1,UBA3,367621.12428814237
13965,GATA1,ENG,367595.1578580066
54974,SPI1,TRIM12A,367321.2195830308
13821,GATA1,CTC1,367239.211304234
41129,MYC,ZFP35,367196.6689030597
26341,HDAC2,IFI27L2A,367013.47539838444
13592,GATA1,BCAS3,366784.0046964254
34941,JUN,PATJ,366724.4395118768
1309,CBFB,PHETA2,366690.9620545399
14086,GATA1,GALNT6,366668.3865854845
33339,IRF1,TRIM30D,366489.4843343783
18903,GFI1,MCEMP1,366419.17312292533
14395,GATA1,LPCAT3,366386.72625615227
13478,GATA1,AK1,366369.6138228364
15513,GATA1,ZMAT1,366236.1686061906
39430,MYC,FBXO3,366216.67995511944
13444,GATA1,ABHD13,366211.31388866
29565,IKZF1,ATP5F1,366177.62665668246
14146,GATA1,GPR18,366155.4900342702
13857,GATA1,DACH1,366140.00546584063
33717,JUN,BC005561,366131.9740607451
13597,GATA1,BLNK,366127.617811097
14787,GATA1,POMK,366119.43878264446
13501,GATA1,ANKRD33B,366117.6521016718
14886,GATA1,RAB40B,365957.2875583714
27049,HDAC2,QARS,365849.08539757796
15297,GATA1,TMEM64,365814.2736725165
15155,GATA1,SPPL2A,365802.71980222675
305,CBFB,CHIL5,365776.0351728683
15484,GATA1,ZBTB43,365735.461189612
25546,HDAC2,ATP5F1,365545.7910236635
14383,GATA1,LGALS3BP,365500.8898299144
10458,ESR1,ZFP275,365429.63022018876
15106,GATA1,SLC45A3,365354.9378464601
14333,GATA1,KCTD20,365336.47547640937
14703,GATA1,PDGFC,365300.58304087
14267,GATA1,IGF1,365271.0432487889
15549,GATA2,ABCG3,365101.7827741962
33443,IRF1,VWF,365090.61475580296
54034,SPI1,MS4A6C,365079.10746786173
23512,HCFC1,CELA1,365067.3209583683
