,Gene1,Gene2,weights_combined
19361,NANOG,TNS1,39016.149007337066
18232,NANOG,DCBLD1,39016.06851501481
18201,NANOG,CRYAB,39015.99994748104
18428,NANOG,GGCX,39015.92839875015
18843,NANOG,NRG1,39015.8926243847
18349,NANOG,FAT1,39015.880699596215
18680,NANOG,LSS,39015.81511325957
18235,NANOG,DDA1,39015.65412861506
18452,NANOG,GNG10,39015.60941065825
18078,NANOG,CALCOCO2,39015.39178326845
18219,NANOG,CTSZ,39015.33215932604
19184,NANOG,SLC39A4,39015.11751313336
18529,NANOG,HSF2BP,39014.89690454644
18331,NANOG,EXT2,39014.870073772356
19062,NANOG,RMND5B,39014.8462241954
18823,NANOG,NIPSNAP1,39014.78361905586
18427,NANOG,GGA2,39014.63754039695
19402,NANOG,TYRO3,39014.49444293517
19383,NANOG,TSEN2,39014.30662751657
17961,NANOG,AMFR,39014.15756766055
19341,NANOG,TMEM144,39014.07409414117
19350,NANOG,TMEM62,39013.8594479485
19467,NANOG,YIPF3,39013.77597442912
19486,NANOG,ZFP704,39013.05452472595
18421,NANOG,GCNT1,39012.95018282673
18962,NANOG,PPIC,39012.62821353771
18463,NANOG,GPC3,39012.53579642698
18819,NANOG,NFXL1,39012.43145452775
45798,EGR1,TRIML2,38805.42211123535
1325,SUZ12,DCAF12L1,38722.10686983886
7154,ETS1,INTS6L,38437.29502545017
22886,POU5F1,IL33,38318.59411570545
23364,POU5F1,RMC1,38314.06213831124
22389,POU5F1,B230307C23RIK,38313.93087176832
23071,POU5F1,MRTFA,38313.54035380314
22821,POU5F1,HIKESHI,38313.31720068018
22846,POU5F1,HMGA2,38312.29003998186
26096,SIN3A,KRT42,38289.036217826826
25503,SIN3A,AU018091,38284.60151239933
36710,ZFP42,BEX3,38222.624896195295
63176,PML,TRIML2,38220.48650772898
37685,ZFP42,ZFP985,38219.19086899404
37357,ZFP42,PTMS,38219.186028927514
35144,UTF1,AP1M2,38218.797009809154
36267,UTF1,SH3TC2,38217.2128184872
35661,UTF1,HKDC1,38216.40961868144
36119,UTF1,PTMA,38215.75817552101
35101,UTF1,ADGRA2,38214.029630316916
35902,UTF1,MT2,38211.73107234745
17998,NANOG,ARHGAP21,38089.51841234497
18255,NANOG,DMTN,38089.13980031066
18540,NANOG,HSPG2,38088.50778652111
19051,NANOG,RFXAP,38088.36468905932
18282,NANOG,EFEMP2,38088.215629203296
18859,NANOG,OPLAH,38087.87577273155
18785,NANOG,MYLPF,38087.813167592016
18814,NANOG,NELFCD,38087.55976583678
18152,NANOG,CIT,38087.4762923174
19345,NANOG,TMEM231,38087.44051795195
17969,NANOG,ANKRD33B,38087.0261315522
19100,NANOG,S100A6,38086.90390247026
19150,NANOG,SHISA5,38086.886015287535
18283,NANOG,EFNA4,38086.823410148005
18695,NANOG,MANBA,38086.77272979695
18137,NANOG,CHCHD10,38086.76676740271
18435,NANOG,GLI2,38086.5908767726
19387,NANOG,TTC39B,38086.52827163307
18516,NANOG,HMCES,38086.36132459432
19356,NANOG,TMTC4,38086.22418952677
18677,NANOG,LRRK1,38086.128791218915
18009,NANOG,ARPC1B,38086.10196044483
17942,NANOG,AGTRAP,38086.09003565635
18966,NANOG,PPP1R21,38086.063204882266
18877,NANOG,PARVA,38086.03041171394
18734,NANOG,MID1IP1,38085.88433305504
18989,NANOG,PSMD14,38085.762103973095
18334,NANOG,F2R,38085.75614157885
19502,NANOG,ZWINT,38085.67564925659
18497,NANOG,HIRIP3,38085.67564925659
18725,NANOG,MFGE8,38085.67564925659
18190,NANOG,CPD,38085.65478087675
18177,NANOG,COL27A1,38085.59813813146
18902,NANOG,PEG3,38085.49379623224
18339,NANOG,FAM107B,38085.43417228983
18211,NANOG,CTNNBL1,38085.39839792438
18414,NANOG,GAS6,38085.22846968851
18456,NANOG,GNPTAB,38085.150958563376
17958,NANOG,ALG9,38085.09729701521
18195,NANOG,CR1L,38084.9661243419
19459,NANOG,WLS,38084.81706448588
18434,NANOG,GLDC,38084.6024182932
19426,NANOG,URI1,38084.399696889
19340,NANOG,TMEM128,38084.381809706276
19414,NANOG,UBQLN2,38084.17014471072
18687,NANOG,LYN,38084.11946435967
18941,NANOG,PLOD1,38083.96742330652
18838,NANOG,NPTN,38083.383108670896
18318,NANOG,ESRRB,38083.248954800474
10721,GATA4,2410141K09RIK,38063.21075903314
24665,RUNX1,MYMX,38058.31422198764
24358,RUNX1,GSTA4,38057.86770777764
24342,RUNX1,GPA33,38057.56110135345
28483,SOX2,ARHGAP8,38010.322416968724
29460,SOX2,STARD8,38004.743038248904
28561,SOX2,CCN2,38003.483520922164
28624,SOX2,COQ8A,38003.32785024134
28722,SOX2,ERAS,38003.281856631096
28715,SOX2,ENPEP,38002.35490848614
29643,SOX2,ZFP991,38001.63316260228
33109,TCF12,ZFP979,37414.74808458116
19478,NANOG,ZFP42,37204.55004711243
18800,NANOG,NAV1,37203.62885720219
19231,NANOG,SORD,37203.49470333176
18250,NANOG,DHX32,37203.083298129124
18675,NANOG,LRRC8C,37203.03261777807
18689,NANOG,MAGED1,37203.01473059535
18291,NANOG,EIF4G3,37202.97001263854
18234,NANOG,DCXR,37202.73747926314
19015,NANOG,RAB3IL1,37202.54072025318
18792,NANOG,N4BP3,37202.53773905606
18430,NANOG,GHR,37202.45724673381
19447,NANOG,VPS51,37202.302224483545
18582,NANOG,ITPK1,37202.29328089218
18883,NANOG,PCOLCE,37202.29328089218
17950,NANOG,AKAP2,37202.18893899296
17984,NANOG,APOE,37202.11440906495
18750,NANOG,MPV17,37202.08161589662
18350,NANOG,FBLIM1,37202.06969110813
19007,NANOG,PYCARD,37202.030935545576
19084,NANOG,RRAS2,37201.8908192809
18206,NANOG,CSTB,37201.82821414138
18660,NANOG,LMAN1,37201.81032695865
18041,NANOG,B4GALT5,37201.72387224215
19212,NANOG,SNAP23,37201.68511667959
19218,NANOG,SNRPN,37201.634436328546
19179,NANOG,SLC35F5,37201.58971837173
19134,NANOG,SERPINB6A,37201.54798161204
19090,NANOG,RRP9,37201.482395275394
18833,NANOG,NOTUM,37201.15446359214
18426,NANOG,GFPT2,37201.130614015165
19318,NANOG,TEX264,37201.130614015165
17967,NANOG,ANK,37201.02925331307
18651,NANOG,LGALS3,37200.993478947625
19386,NANOG,TSPAN9,37200.97261056778
18389,NANOG,FRRS1,37200.963666976415
18174,NANOG,COBL,37200.93385500521
18923,NANOG,PIK3AP1,37200.92789261097
17963,NANOG,AMOTL1,37200.838456697355
19342,NANOG,TMEM150A,37200.80864472615
19020,NANOG,RAMP2,37200.68939684133
18119,NANOG,CDC42SE2,37200.51946860546
18982,NANOG,PROS1,37200.412145509115
18090,NANOG,CAR2,37200.36444635519
18682,NANOG,LTBR,37200.34357797535
18422,NANOG,GDAP2,37200.263085653096
19290,NANOG,SYNJ1,37200.170668542356
18629,NANOG,L3MBTL3,37200.11402579706
19192,NANOG,SLC50A1,37200.02160868633
19083,NANOG,RRAGD,37200.015646292086
19153,NANOG,SHROOM3,37200.00968389784
18489,NANOG,HEBP1,37199.96198474392
19026,NANOG,RAPH1,37199.95005995544
19226,NANOG,SNX7,37199.890436013025
18704,NANOG,MARC2,37199.83379326773
18921,NANOG,PIEZO1,37199.75330094548
18388,NANOG,FRMD4A,37199.74137615699
18300,NANOG,EMP2,37199.663865031864
19238,NANOG,SPATA5,37199.61318468081
17992,NANOG,ARF1,37198.882791386284
19278,NANOG,STXBP5,37198.85596061219
18261,NANOG,DPP4,37198.82316744387
19366,NANOG,TPI1,37198.653239208
19254,NANOG,SRI,37198.62640843391
19388,NANOG,TTC7,37198.3908938614
19289,NANOG,SYNGR2,37198.20009724568
18652,NANOG,LGMN,37197.55615866764
19329,NANOG,TIMM23,37197.189471421814
587,ESRRB,MYMX,37159.60822881339
384,ESRRB,GSTA4,37159.17752719939
374,ESRRB,GPA33,37158.95053580823
920,ESRRB,TDH,37158.20553842186
5177,EP300,CRYBG2,36989.1895841624
5709,EP300,METTL27,36987.991298917164
6069,EP300,RPL39L,36986.97206778904
36469,UTF1,TNK1,36803.16290423582
35284,UTF1,CDH6,36801.64903916414
36313,UTF1,SLC7A3,36800.46089567267
35435,UTF1,ECPAS,36799.65769586692
36275,UTF1,SINHCAF,36798.880405732314
36245,UTF1,SELENOW,36798.832287771605
36588,UTF1,ZFP568,36798.40292750677
35218,UTF1,BEX1,36798.29558744057
36166,UTF1,RETREG1,36797.64414428014
36562,UTF1,WASHC2,36797.066728751575
35173,UTF1,ARHGEF5,36796.48191045983
22926,POU5F1,KLB,36716.77146413368
22290,POU5F1,ADGRL1,36716.21358132628
22495,POU5F1,CIP2A,36716.09215977408
22354,POU5F1,ARHGAP32,36715.96089323116
22680,POU5F1,FAM234A,36714.69088942844
23186,POU5F1,PATJ,36714.444764660475
28466,SOX2,AP1M2,36544.944766716144
29367,SOX2,SH3TC2,36543.35621817766
28884,SOX2,HKDC1,36542.602630563626
29260,SOX2,PTMA,36541.98702378033
28683,SOX2,DPPA4,36541.93749220007
28474,SOX2,AQP8,36541.905650469904
29297,SOX2,RENBP,36541.6438406885
28431,SOX2,ADGRA2,36540.334791781504
29079,SOX2,MT2,36538.123560519685
18260,NANOG,DPF1,36359.55655406922
19161,NANOG,SLC12A7,36357.481640873324
19468,NANOG,YPEL2,36357.16861517567
18890,NANOG,PDGFA,36357.064273276446
18565,NANOG,IMPDH1,36356.772115958636
18975,NANOG,PREB,36356.55150737171
19005,NANOG,PWWP2B,36356.51573300627
18265,NANOG,DPYSL3,36356.45909026098
18222,NANOG,CYBA,36356.387541530086
19247,NANOG,SPRYD3,36356.3756167416
19349,NANOG,TMEM59,36356.20568850573
18357,NANOG,FBXW9,36356.17587653453
18146,NANOG,CHST12,36356.06557224107
18330,NANOG,EXOSC3,36355.94930555336
18439,NANOG,GLRX,36355.839001259905
19480,NANOG,ZFP462,36355.8091892887
17922,NANOG,ABTB1,36355.80620809158
18157,NANOG,CKB,36355.77341492326
18309,NANOG,EPS8L2,36355.71975337508
17925,NANOG,ACBD4,36355.66907302404
18210,NANOG,CTNNAL1,36355.47827640832
18170,NANOG,CNN2,36355.47827640832
18901,NANOG,PEG10,36355.46635161984
18683,NANOG,LY6E,36355.4603892256
17940,NANOG,AGPAT2,36355.43355845151
18096,NANOG,CBFA2T2,36355.41865246591
19040,NANOG,RCOR2,36355.40672767742
18537,NANOG,HSPBP1,36355.3888404947
18653,NANOG,LGR4,36355.338160143656
18278,NANOG,ECT2,36355.15332592218
19110,NANOG,SDF2L1,36355.15034472506
19116,NANOG,SEC24D,36355.11457035961
19031,NANOG,RBM38,36355.0847583884
19181,NANOG,SLC39A1,36355.06090881144
19008,NANOG,PYCR1,36355.03109684024
18329,NANOG,EXOSC2,36355.00426606616
18000,NANOG,ARHGAP29,36354.99234127767
18844,NANOG,NRG2,36354.98339768631
18762,NANOG,MSC,36354.914830152535
18595,NANOG,KCTD10,36354.870112195735
18656,NANOG,LIMCH1,36354.85818740725
18631,NANOG,LAMA1,36354.81645064756
18662,NANOG,LMF2,36354.810488253315
19369,NANOG,TPRA1,36354.79260107059
18218,NANOG,CTSL,36354.72105233971
18922,NANOG,PIGK,36354.643541214566
18052,NANOG,BCL3,36354.601804454884
18673,NANOG,LRRC58,36354.506406147026
18757,NANOG,MRPS10,36354.506406147026
18696,NANOG,MANF,36354.357346291
18402,NANOG,G6PC3,36354.26194798314
18176,NANOG,COL18A1,36354.16356847816
19060,NANOG,RLIM,36354.00556503078
18903,NANOG,PFAS,36353.96382827108
18834,NANOG,NPC1,36353.67465215039
18186,NANOG,CORO1B,36353.48087433756
19275,NANOG,STX3,36353.30498370744
18454,NANOG,GNG5,36353.14101786581
19354,NANOG,TMSB4X,36352.96214603858
19186,NANOG,SLC39A8,36352.47322971081
23936,RUNX1,BCLAF3,36331.11093164382
24860,RUNX1,PRR13,36330.03036725563
24379,RUNX1,HIST1H1B,36328.27705479105
24740,RUNX1,P3H4,36327.19946716426
24925,RUNX1,REXO5,36326.44336976866
25000,RUNX1,SELENOM,36326.35109016527
25189,RUNX1,TEDC2,36326.18736828827
25351,RUNX1,ZFP141,36325.72299350987
24920,RUNX1,RESF1,36325.03238486508
23818,RUNX1,ADGRE5,36324.41024173248
23831,RUNX1,AHSA2,36324.35368326589
6736,ETS1,CFC1,36180.28166282296
6666,ETS1,BEX3,36177.251487520225
7557,ETS1,PTMS,36174.05869509995
36610,ZFP42,2410141K09RIK,36099.31675097953
41797,REST,PRAMEF12,36092.406118621846
10737,GATA4,ADGRA3,36058.3133726112
11254,GATA4,P3H2,36058.27253842306
2094,SUZ12,S100A11,35957.4959821295
19263,NANOG,ST5,35552.36165931734
18245,NANOG,DENND2C,35550.59679062199
18654,NANOG,LIFR,35550.45667435732
18387,NANOG,FOXQ1,35549.156872412765
19440,NANOG,VCAN,35549.1181168502
18979,NANOG,PRKCZ,35548.72758002741
18169,NANOG,CNDP2,35548.6381441138
18822,NANOG,NID2,35548.47417827216
18337,NANOG,FAHD2A,35548.34002440174
18668,NANOG,LRP1,35548.196926939956
18406,NANOG,GABARAPL2,35548.170096165864
19419,NANOG,UGCG,35548.05979187241
18017,NANOG,ASPM,35548.05681067528
18727,NANOG,MFSD10,35548.03892349256
18871,NANOG,PAFAH1B3,35548.01805511272
18919,NANOG,PHLDA3,35547.991224338635
19222,NANOG,SNX2,35547.96439356455
18298,NANOG,EMC8,35547.83918328548
18633,NANOG,LAMB1,35547.83620208837
19227,NANOG,SNX8,35547.82129610276
18577,NANOG,ITGA6,35547.80042772293
18164,NANOG,CLN6,35547.4486464627
18380,NANOG,FNDC3A,35547.3920037174
19389,NANOG,TTLL4,35547.377097731805
19151,NANOG,SHKBP1,35547.30853019803
19261,NANOG,SSR4,35547.28766181818
18954,NANOG,POLD2,35547.2608310441
18491,NANOG,HEMK1,35547.22505667865
18451,NANOG,GNE,35547.147545553526
18669,NANOG,LRP2,35547.13562076504
19024,NANOG,RANGRF,35547.13263956792
18145,NANOG,CHN2,35547.1147523852
18341,NANOG,FAM129B,35547.09686520247
18963,NANOG,PPID,35547.067053231265
19011,NANOG,QSOX1,35547.06109083702
18527,NANOG,HS3ST1,35546.95376774069
17991,NANOG,ARAP2,35546.85836943283
19115,NANOG,SEC24B,35546.85836943283
19359,NANOG,TNK2,35546.79874549042
18861,NANOG,OST4,35546.590061691975
18594,NANOG,KCNQ5,35546.49168218701
19130,NANOG,SEPT11,35546.42907704747
18224,NANOG,CYSTM1,35546.402246273385
19485,NANOG,ZFP644,35546.39330268202
18417,NANOG,GBA,35546.38734028778
18258,NANOG,DNAJC3,35546.3754154993
18722,NANOG,ME1,35546.34262233098
18555,NANOG,IFT172,35546.327716345375
18597,NANOG,KDELR1,35546.32175395113
18295,NANOG,ELF2,35546.31877275401
18846,NANOG,NSMAF,35546.19654367207
18390,NANOG,FRS2,35546.19058127783
19025,NANOG,RAP1GAP,35545.98189747939
19360,NANOG,TNKS,35545.925254734095
19249,NANOG,SQLE,35545.87457438305
18946,NANOG,PLTP,35545.78513846944
18884,NANOG,PCOLCE2,35545.35584608408
19232,NANOG,SORL1,35545.26641017046
18100,NANOG,CCDC50,35544.61650919818
36326,UTF1,SMTNL2,35488.09533655374
35666,UTF1,HMGN2,35487.66227490732
35513,UTF1,FGD1,35487.1181718131
35788,UTF1,LEFTY2,35485.541383254335
36191,UTF1,RPL10L,35485.10462022632
35194,UTF1,ATP5G1,35484.91214838346
36241,UTF1,SELENOI,35483.457505417275
35210,UTF1,BC017158,35483.442699890904
36244,UTF1,SELENOS,35483.413088838155
35505,UTF1,FBP2,35482.05838317499
104,ESRRB,BCLAF3,35472.92541563786
701,ESRRB,PRR13,35472.17750810545
397,ESRRB,HIST1H1B,35470.387768290544
921,ESRRB,TEDC2,35468.37103708448
23,ESRRB,ADGRE5,35466.63950019038
22356,POU5F1,ARHGAP8,35255.73874316759
23778,POU5F1,ZFP961,35249.98926858782
22451,POU5F1,CCN2,35249.38216082683
22528,POU5F1,COQ8A,35249.254175947484
22646,POU5F1,ERAS,35249.20823265747
23092,POU5F1,MYDGF,35248.948981235204
22638,POU5F1,ENPEP,35248.33859181064
23783,POU5F1,ZFP991,35247.672414105335
29533,SOX2,TNK1,35191.2643679306
29208,SOX2,PLA2G1B,35191.186532590174
29181,SOX2,PECAM1,35190.19236301487
28576,SOX2,CDH6,35189.8244141329
29409,SOX2,SLC7A3,35188.656884026655
28430,SOX2,ADAMTS9,35187.79361934205
29375,SOX2,SINHCAF,35187.17447458874
29633,SOX2,ZFP568,35186.69684863618
28523,SOX2,BEX1,35186.626089235804
18045,NANOG,BASP1,34777.71249353042
18072,NANOG,BUB1,34777.41735501549
19333,NANOG,TINAGL1,34777.28320114506
19201,NANOG,SLCO3A1,34776.60945059582
19423,NANOG,UNG,34776.51107109084
19080,NANOG,RPP25,34776.48125911963
19265,NANOG,STAG3,34776.44846595131
19422,NANOG,ULK1,34776.433559965706
19280,NANOG,SUDS3,34776.40971038875
18950,NANOG,PMM1,34776.403747994504
18998,NANOG,PTPN14,34776.308349686646
18305,NANOG,EPHA2,34776.15034623926
18203,NANOG,CSRP1,34776.141402647896
19154,NANOG,SIDT2,34776.04600434004
18025,NANOG,ATP11B,34776.01619236883
19466,NANOG,YBX3,34775.98041800339
18948,NANOG,PLXNB2,34775.91185046961
19194,NANOG,SLC6A6,34775.852226527204
17937,NANOG,ADSL,34775.84626413295
19172,NANOG,SLC25A39,34775.822414556
19344,NANOG,TMEM214,34775.77471540207
18239,NANOG,DDOST,34775.74192223374
19166,NANOG,SLC1A5,34775.643542728765
18212,NANOG,CTNS,34775.634599137404
19248,NANOG,SPTSSA,34775.62863674317
18112,NANOG,CD151,34775.619693151806
17926,NANOG,ACP6,34775.604787166194
18938,NANOG,PLEKHA7,34775.49448287274
18523,NANOG,HNF1B,34775.384178579276
18411,NANOG,GALNT2,34775.31859224263
19063,NANOG,RNASEH2A,34775.31859224263
19259,NANOG,SRXN1,34775.23213752613
17929,NANOG,ADAM19,34775.1993443578
18199,NANOG,CRTAP,34775.18741956932
19438,NANOG,VANGL1,34775.16356999236
18194,NANOG,CPT1A,34775.13077682404
18647,NANOG,LDLR,34775.12481442979
17919,NANOG,ABHD16A,34774.85948788606
18480,NANOG,H13,34774.8505442947
18022,NANOG,ATG16L2,34774.84756309758
18996,NANOG,PTOV1,34774.72533401564
18047,NANOG,BCAM,34774.59118014522
18744,NANOG,MOSPD3,34774.58521775097
18468,NANOG,GRAMD1A,34774.55540577976
18352,NANOG,FBRSL1,34774.501744231595
18343,NANOG,FAM169A,34774.49876303448
18180,NANOG,COLGALT1,34774.47491345751
19144,NANOG,SFMBT2,34774.46596986615
19266,NANOG,STARD10,34774.46298866903
18189,NANOG,COX7C,34774.388458741014
17949,NANOG,AKAP12,34774.37951514965
18699,NANOG,MAP4K4,34774.31691001012
18257,NANOG,DNAJC10,34774.29007923604
18075,NANOG,CACFD1,34774.2841168418
18685,NANOG,LY75,34774.242380082105
19028,NANOG,RASGRP2,34774.230455293626
19487,NANOG,ZFP710,34774.155925365616
19117,NANOG,SEC31A,34774.04263987503
18990,NANOG,PSME2,34774.03965867791
18336,NANOG,FABP3,34774.00686550959
18899,NANOG,PDXDC1,34773.96214755278
18364,NANOG,FGFR3,34773.95320396142
18821,NANOG,NID1,34773.893580019
18999,NANOG,PTPN3,34773.857805653555
19174,NANOG,SLC25A40,34773.82203128812
18719,NANOG,MDK,34773.81905009099
19041,NANOG,RDM1,34773.81010649963
19294,NANOG,TAX1BP3,34773.81010649963
18031,NANOG,ATP6V0B,34773.76538854282
19352,NANOG,TMEM97,34773.67893382633
18237,NANOG,DDAH2,34773.66999023497
18191,NANOG,CPEB2,34773.62527227816
18557,NANOG,IGF2R,34773.62229108104
19210,NANOG,SMYD2,34773.47025002789
18928,NANOG,PIR,34773.43745685957
18117,NANOG,CDC42EP1,34773.39572009988
18953,NANOG,POFUT2,34773.35696453731
19267,NANOG,STARD3NL,34773.225791864
18141,NANOG,CHD7,34772.939596940436
19343,NANOG,TMEM165,34772.745819127595
19104,NANOG,SAR1A,34772.41788744434
19437,NANOG,VAMP8,34772.38211307889
18640,NANOG,LAP3,34772.337395122086
18658,NANOG,LITAF,34770.91238289847
24442,RUNX1,IL33,34753.37083119255
24939,RUNX1,RMC1,34749.271830744794
23920,RUNX1,B230307C23RIK,34749.16764409579
24638,RUNX1,MRTFA,34748.7836418752
24374,RUNX1,HIKESHI,34748.59312914559
24399,RUNX1,HMGA2,34747.66735635021
25670,SIN3A,CRYBG2,34459.011087784995
26198,SIN3A,METTL27,34457.8921459063
33107,TCF12,ZFP936,34297.06743185906
35166,UTF1,ARHGAP28,34264.85904620262
36026,UTF1,PDPN,34264.729497846856
36528,UTF1,UBXN11,34264.19279751582
35419,UTF1,DPPA2,34262.97134159001
35901,UTF1,MT1,34262.97134159001
36627,ZFP42,ADGRA3,34197.84821498527
37259,ZFP42,P3H2,34197.80949445305
36738,ZFP42,CARMIL1,34197.22384640323
7427,ETS1,OOEP,34168.861374543725
6617,ETS1,ARHGAP45,34164.89672341066
18639,NANOG,LANCL1,34038.36666404494
18230,NANOG,DBR1,34037.859860534445
17924,NANOG,ACAT1,34037.22784674489
18410,NANOG,GALK1,34037.20399716792
18634,NANOG,LAMB2,34037.048974917656
19009,NANOG,PYCR2,34036.67334408047
18335,NANOG,F3,34036.34243120009
18666,NANOG,LPCAT3,34036.34243120009
18306,NANOG,EPHA4,34036.21722092102
19003,NANOG,PTTG1IP,34036.08604824772
19445,NANOG,VMP1,34036.07114226212
17971,NANOG,ANP32B,34035.94295078593
18384,NANOG,FOXH1,34035.90121402625
18521,NANOG,HMGCS1,34035.88332684353
18048,NANOG,BCAR3,34035.81177811263
18780,NANOG,MYCN,34035.761097761584
18033,NANOG,ATP6V0E,34035.58222593435
19405,NANOG,UBALD2,34035.40335410712
19371,NANOG,TRAF4,34035.34074896759
18926,NANOG,PIM3,34035.20659509716
18730,NANOG,MGST3,34035.19467030868
18312,NANOG,ERF,34035.1827455202
18787,NANOG,MYO18A,34035.146971154754
18035,NANOG,ATRX,34035.00983608721
18233,NANOG,DCTPP1,34034.980024116005
18920,NANOG,PHLDB2,34034.97704291888
18358,NANOG,FDPS,34034.94126855343
18524,NANOG,HOOK1,34034.82798306285
18094,NANOG,CARS,34034.783265106045
18841,NANOG,NR5A2,34034.72960355788
18274,NANOG,EBNA1BP2,34034.68190440395
18292,NANOG,ELAC2,34034.669979615464
18254,NANOG,DMD,34034.65209243274
18702,NANOG,MAPKAPK3,34034.62526165866
18910,NANOG,PGRMC1,34034.559675322
18320,NANOG,ETNK1,34034.514957365194
19255,NANOG,SRM,34034.47918299975
18018,NANOG,ASPSCR1,34034.398690677495
18794,NANOG,NAA35,34034.29136758116
18569,NANOG,INSIG2,34034.27944279267
19004,NANOG,PVR,34034.234724835864
19170,NANOG,SLC25A22,34034.17510089346
18307,NANOG,EPHB3,34034.14528892225
18952,NANOG,PODXL,34034.14230772513
18956,NANOG,POLG,34034.032003431676
19436,NANOG,UTP14A,34034.01411624895
18526,NANOG,HPCAL1,34033.92766153245
18976,NANOG,PREP,34033.912755546844
19054,NANOG,RHOB,34033.888905969885
19269,NANOG,STC2,34033.7905264649
19000,NANOG,PTPN4,34033.78158287354
18493,NANOG,HEXB,34033.745808508094
19453,NANOG,WDFY1,34033.710034142656
18098,NANOG,CBX7,34033.63252301751
17980,NANOG,APAF1,34033.56395548375
18758,NANOG,MRPS18B,34033.48048196437
19307,NANOG,TCIRG1,34033.423839219075
18433,NANOG,GLB1,34033.40893323348
18724,NANOG,METTL17,34033.08398274734
18560,NANOG,IKBIP,34032.94386648267
18209,NANOG,CTH,34032.82461859785
18252,NANOG,DKK1,34032.735182684235
19372,NANOG,TRAM1,34032.60997240517
18632,NANOG,LAMA5,34032.547367265644
19013,NANOG,RAB11A,34032.45793135202
18243,NANOG,DEGS1,34032.03758255803
18379,NANOG,FNBP1,34031.86765432216
28761,SOX2,FGD1,33932.85442581427
441,ESRRB,IL33,33932.65787005199
28987,SOX2,LEFTY2,33931.33663667616
29500,SOX2,TEK,33931.163276145235
29132,SOX2,NPHS1,33931.11020659495
28515,SOX2,BC017158,33929.35183549555
89,ESRRB,B230307C23RIK,33928.42651770911
28753,SOX2,FBP2,33928.01448282841
406,ESRRB,HMGA2,33927.18388534982
23452,POU5F1,SH3TC2,33895.078984243024
23296,POU5F1,PTMA,33893.80569877673
22601,POU5F1,DPPA4,33893.76303715028
23344,POU5F1,RENBP,33893.50050406444
22287,POU5F1,ADGRA2,33892.27316188817
23079,POU5F1,MT2,33890.225403818666
41047,REST,CKMT1,33684.454051705674
5378,EP300,FYB,33626.26953304191
6495,EP300,ZFP979,33623.97764034298
5322,EP300,FAM25C,33620.049468481586
18198,NANOG,CRIP2,33329.81361961751
18749,NANOG,MPRIP,33327.9831645855
18408,NANOG,GABPA,33327.64032691664
18818,NANOG,NFU1,33327.57474057999
18709,NANOG,MBNL2,33327.375000372915
18019,NANOG,ASS1,33327.19314734856
18086,NANOG,CAPN2,33326.874159256666
18598,NANOG,KDELR2,33326.802610525774
17921,NANOG,ABHD5,33326.76385496321
19010,NANOG,QDPR,33326.75491137185
18812,NANOG,NEFL,33326.480641236754
18050,NANOG,BCAT1,33326.40313011162
18943,NANOG,PLOD3,33326.35244976057
19346,NANOG,TMEM256,33326.337543774964
18346,NANOG,FAM83D,33326.25407025559
19397,NANOG,TWF1,33326.239164269995
17996,NANOG,ARHGAP1,33326.075198428356
18391,NANOG,FRYL,33326.0513488514
18101,NANOG,CCDC9,33326.033461668674
19127,NANOG,SEMA4C,33325.92315737521
18268,NANOG,DST,33325.857571038556
19456,NANOG,WDR75,33325.85458984144
18272,NANOG,DUSP3,33325.812853081756
19221,NANOG,SNX10,33325.78602230767
18930,NANOG,PITPNC1,33325.77707871631
19160,NANOG,SLC12A4,33325.76515392782
17987,NANOG,APPL2,33325.723417168134
18671,NANOG,LRRC1,33325.71745477389
19091,NANOG,RTEL1,33325.70851118253
18396,NANOG,FURIN,33325.66379322572
18446,NANOG,GNA12,33325.645906043006
19374,NANOG,TRIM2,33325.63398125452
19105,NANOG,SARNP,33325.62801886028
